,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
2832,6/22/2020 6:26,3.85805E+13,fraud_Harris Inc,gas_transport,77.7,Teresa,Clark,F,1323 Derek Mission,Noonan,ND,58765,48.8856,-103.0098,248,Industrial/product designer,5/13/1968,2fc3e9550551b7d18b18ddf7a574e994,1371882363,49.224539,-102.915323,0
2833,6/22/2020 6:26,3.56541E+15,fraud_Heathcote LLC,shopping_net,2.34,Ryan,Arnold,M,2056 Michael Wells Apt. 348,Prairie Creek,IN,47869,39.4336,-87.4101,137,Materials engineer,3/12/1967,a831f8f00e6767ddbaf5783c380bf4d2,1371882363,38.572401,-88.251683,0
2834,6/22/2020 6:26,5.77589E+11,"fraud_Eichmann, Bogan and Rodriguez",gas_transport,57.44,James,Strickland,M,25454 Leonard Lake,Spring Church,PA,15686,40.6153,-79.4545,972,Public relations account executive,10/23/1997,8ae9b40acd3aed60bd2efb7587297653,1371882414,40.161549,-79.655074,0
2835,6/22/2020 6:27,1.80048E+14,fraud_Welch Inc,misc_net,1.94,Mary,Wall,F,2481 Mills Lock,Plainfield,NJ,7060,40.6152,-74.415,71485,Leisure centre manager,7/19/1974,d0a5e2e562a415adf168a84d4984914d,1371882428,40.960304,-73.42457,0
2836,6/22/2020 6:28,3.00304E+13,"fraud_Lockman, West and Runte",grocery_pos,80.98,William,Jenkins,M,50614 Kevin Point,Harper,TX,78631,30.2816,-99.241,2395,"Pharmacist, community",11/17/1993,c5fef17ef1771519b2832a3e258f6a04,1371882486,29.887659,-99.387331,0
2837,6/22/2020 6:28,3.50151E+15,fraud_Huels-Hahn,gas_transport,79.58,Frank,Anderson,M,0611 Stafford Valley Suite 504,Naples,FL,34112,26.1184,-81.7361,276002,"Programme researcher, broadcasting/film/video",1/2/1979,0e310344751a57512c87fe2d8420082b,1371882527,25.475019,-81.531441,0
2838,6/22/2020 6:29,3.01996E+13,"fraud_Kohler, Lindgren and Koelpin",grocery_net,60.56,Theresa,Powell,F,117 Natasha Vista Suite 936,Leonard,TX,75452,33.4044,-96.2238,4090,Sub,3/23/1977,199169a186835bdb1127715f88b659bf,1371882546,33.206969,-96.510066,0
2839,6/22/2020 6:29,3.0427E+13,"fraud_Lockman, West and Runte",grocery_pos,82.78,John,Chandler,M,88325 Brandon Greens Apt. 477,Detroit,MI,48202,42.377,-83.0796,673342,Broadcast presenter,11/20/1969,b1090c34fd7ed332d14dfb7e708de2af,1371882566,43.370785,-83.647485,0
2840,6/22/2020 6:30,4.12454E+15,fraud_Kerluke Inc,misc_net,2.01,Sydney,Montoya,F,265 Christian Summit Suite 231,Fairhope,AL,36532,30.5012,-87.8835,27829,"Presenter, broadcasting",7/21/1954,0ef42ab738b1c4a36b87a8e4fdaf5f00,1371882610,30.600672,-87.034365,0
2841,6/22/2020 6:30,3.51823E+15,fraud_Kris-Weimann,misc_net,1.8,Barbara,Lowe,F,67210 Lori Creek,Sherman,TX,75092,33.6372,-96.6184,46563,Systems developer,9/11/1970,9aae50ff562ea6ff7a0578017d9e3c88,1371882617,33.819209,-95.87463,0
2842,6/22/2020 6:30,3.87974E+13,fraud_Lesch Ltd,shopping_pos,151.4,Andrew,Tucker,M,583 Gray Creek,Oak Hill,NY,12460,42.4069,-74.1528,277,Glass blower/designer,12/12/1971,a9b058539408735df17887797cf05a57,1371882622,41.851087,-73.273139,0
2843,6/22/2020 6:30,1.80085E+14,fraud_Pacocha-O'Reilly,grocery_pos,161.06,David,Kirby,M,133 Alyssa Plains,Lolita,TX,77971,28.7724,-96.4793,911,Archaeologist,1/18/1970,681ad78f690651c18c06fe62d1999168,1371882636,28.97542,-97.001904,0
2844,6/22/2020 6:31,2.132E+14,"fraud_Schumm, Bauch and Ondricka",grocery_pos,107.67,Christopher,Miller,M,493 Fitzgerald Fields Suite 454,Varnell,GA,30756,34.9298,-84.9885,74,Pensions consultant,5/14/1944,9e5de973e0c9b343db434697b987bbf6,1371882709,35.470795,-84.209276,0
2845,6/22/2020 6:32,3.55485E+15,"fraud_Schumm, Bauch and Ondricka",grocery_pos,93.26,John,Hudson,M,886 Nicole Key,Stillwater,OK,74074,36.1043,-97.0609,55345,Cabin crew,5/1/1948,9a607b79a4ca4939d6f7bb7199c8f132,1371882757,35.64024,-98.01889,0
2846,6/22/2020 6:32,2.24254E+15,"fraud_Schumm, Bauch and Ondricka",grocery_pos,51.69,Samuel,Jenkins,M,43235 Mckenzie Views Apt. 837,Westport,KY,40077,38.4921,-85.4524,564,Pensions consultant,4/10/1996,c095be911f2a71cf00f937eda5e95178,1371882761,37.615812,-85.296858,0
2847,6/22/2020 6:33,3.01535E+13,fraud_Donnelly LLC,entertainment,35.03,Robin,Smith,F,0537 Margaret Common Suite 526,Coleman,TX,76834,31.8287,-99.427,5908,Radio producer,4/5/1962,9e7a0f537ca4b8ac4391bb387b3d09c5,1371882788,31.531498,-99.46687,0
2848,6/22/2020 6:33,4.7614E+18,fraud_Bernhard Inc,gas_transport,64.14,Diana,Jacobs,F,69608 Perez Mountain Apt. 006,Viola,AR,72583,36.3924,-91.9932,1679,Psychiatric nurse,5/2/1986,89280559dc46b62096728ee9491c1daa,1371882808,37.326877,-92.359404,0
2849,6/22/2020 6:35,6.012E+15,"fraud_Swaniawski, Bahringer and Ledner",grocery_net,98.36,Ronald,Carson,M,870 Rocha Drive,Harrington Park,NJ,7640,40.9918,-73.98,4664,"Radiographer, diagnostic",6/30/1965,dd3e126f565e224778efbeb6aea172c5,1371882948,41.609599,-74.196863,0
2850,6/22/2020 6:37,3.76013E+14,fraud_Buckridge PLC,misc_pos,25.87,Nathan,Mayer,M,478 Donovan Corners Apt. 803,Schaumburg,IL,60193,42.0144,-88.0935,92294,Claims inspector/assessor,5/1/1969,021f66358f26a72eddbc0c6799a39338,1371883076,42.040789,-87.875199,0
2851,6/22/2020 6:39,5.55986E+15,fraud_Bashirian Group,shopping_net,1.37,Jack,Hill,M,5916 Susan Bridge Apt. 939,Grenada,CA,96038,41.6125,-122.5258,589,Systems analyst,12/21/1945,29c3e99c074d3958a279139d3f33f0e2,1371883148,42.568115,-122.911161,0
2852,6/22/2020 6:39,3.04424E+13,fraud_Boyer PLC,misc_pos,46.74,Linda,Sanchez,F,6574 William Hill Apt. 375,Jermyn,PA,18433,41.5744,-75.5881,6508,Training and development officer,6/22/1981,b0ecc95a27a4d61f185d6daf54c9f13b,1371883174,41.138715,-76.272971,0
2853,6/22/2020 6:39,6.59224E+15,fraud_Murray-Smitham,grocery_pos,59.73,Philip,Hart,M,97405 Vazquez Plains,Montgomery,AL,36111,32.3374,-86.2715,214703,"Chemist, analytical",10/7/1994,1debbf2adc2fdcf4c94ed0469d116d16,1371883195,31.680717,-85.747443,0
2854,6/22/2020 6:40,60490596305,fraud_Gutmann-Upton,misc_pos,123.43,Karen,Johnson,F,4349 Anna Flat Suite 214,Haynes,AR,72341,34.8838,-90.7666,222,"Programmer, applications",5/19/1963,0f50255bdb1b9bb3dff5de283689f8d8,1371883250,35.517523,-91.2156,0
2855,6/22/2020 6:41,3.0273E+13,fraud_Marks Inc,gas_transport,45.32,Andrew,Patterson,M,06959 Stephen Branch Suite 246,Thida,AR,72165,35.5762,-91.4539,111,Careers information officer,6/13/2000,8f5a977e41d7e2c4d78137b07997f9e5,1371883300,35.958436,-92.295912,0
2856,6/22/2020 6:41,6.52891E+15,"fraud_Reichert, Shanahan and Hayes",shopping_net,4.02,Diane,Smith,F,195 Murray Overpass Apt. 384,Winter,WI,54896,45.8327,-91.0144,1478,Neurosurgeon,4/27/1965,0fe3f787b2db37bc5f620e41324accce,1371883309,45.263421,-91.559899,0
2857,6/22/2020 6:41,4.56155E+12,fraud_Heller-Abshire,grocery_net,35.18,Daniel,Briggs,M,7118 Jessica Unions Apt. 789,Moriarty,NM,87035,34.9889,-106.0609,7268,"Therapist, art",8/4/1988,c24ac0e984c9429857dfecbeefc76876,1371883319,35.649214,-105.275317,0
2858,6/22/2020 6:42,1.80011E+14,"fraud_Zboncak, Rowe and Murazik",shopping_net,109.18,Craig,Dunn,M,721 Jacqueline Brooks,New Boston,IL,61272,41.2153,-90.9879,1504,Manufacturing engineer,10/5/1993,daf5d554cbd81be5cacb1a14b3051148,1371883366,42.081143,-90.110616,0
2859,6/22/2020 6:43,6.39077E+11,"fraud_Olson, Becker and Koch",gas_transport,69.94,Justin,Carter,M,853 Miller Bypass Suite 802,Broomfield,CO,80021,39.8854,-105.1139,92337,"Engineer, electronics",10/18/1967,e46d2832b94c793adc89c64753755358,1371883417,40.47144,-105.890639,0
2860,6/22/2020 6:43,3.52683E+15,fraud_Sporer Inc,gas_transport,68.45,Nathan,Massey,M,5783 Evan Roads Apt. 465,Falmouth,MI,49632,44.2529,-85.017,1126,Furniture designer,7/6/1955,f574a038d914e8b644ae26dd585046d4,1371883433,44.663568,-84.921869,0
2861,6/22/2020 6:44,6.56446E+15,fraud_Williamson LLC,misc_pos,18.92,Douglas,Willis,M,619 Jeremy Garden Apt. 681,Benton,WI,53803,42.5545,-90.3508,1306,Public relations officer,9/10/1958,baabc604288d3c8d38c1ec5d60c10c37,1371883452,42.6454,-89.975499,0
2862,6/22/2020 6:45,2.1312E+14,"fraud_Stroman, Hudson and Erdman",gas_transport,56.72,Willie,Jordan,M,529 West Key,Spearsville,LA,71277,32.955,-92.587,1758,"Psychologist, forensic",8/8/1957,de6405adfcbaea750470a5acadcca51b,1371883529,32.536868,-93.421414,0
2863,6/22/2020 6:46,2.26674E+15,"fraud_Osinski, Ledner and Leuschke",grocery_pos,30.68,Carlos,Chung,M,8957 Russell Key,Grant,AL,35747,34.4959,-86.259,5901,Curator,7/25/1972,de4e70f33f5413e9fc2b5a19616c5a8b,1371883590,34.290224,-87.245009,0
2864,6/22/2020 6:46,3.41543E+14,fraud_Mohr-Bayer,shopping_net,119.49,Billy,Mcdonald,M,304 Ryan Port Suite 335,Camden,MO,64017,39.2048,-94.0259,464,Colour technologist,5/28/1959,3c0d3019da3557623cb5d486fcb71905,1371883609,39.122105,-94.571131,0
2865,6/22/2020 6:47,2.24874E+15,"fraud_Herman, Treutel and Dickens",misc_net,10.11,Jacob,Weber,M,29156 Mark Park Apt. 108,Utica,KS,67584,38.6411,-100.138,269,Product/process development scientist,11/11/1962,3f9066e5cc26f7a442ef08f2657c2deb,1371883644,37.723758,-100.171622,0
2866,6/22/2020 6:47,4.19847E+12,fraud_Emmerich-Luettgen,grocery_net,62.66,Christie,Williamson,F,519 Jerry Views,Avoca,IA,51521,41.4768,-95.3509,2036,Engineering geologist,8/20/1971,ec7d9f146055700272aa6603691b631e,1371883652,41.847857,-95.545954,0
2867,6/22/2020 6:47,1.80048E+14,fraud_Reynolds-Schinner,misc_pos,276.74,Mary,Wall,F,2481 Mills Lock,Plainfield,NJ,7060,40.6152,-74.415,71485,Leisure centre manager,7/19/1974,c2dfb3f3fd682e57ec593c7b32192a70,1371883652,41.013883,-75.262082,0
2868,6/22/2020 6:48,3.82956E+13,fraud_Erdman-Kertzmann,gas_transport,52.63,Candice,Brown,F,9412 Harris Mews,O Brien,TX,79539,33.3749,-99.8473,178,Warden/ranger,6/14/1983,69ef5b2a67c276fcb4f3e7d7304d446c,1371883697,33.136565,-99.052175,0
2869,6/22/2020 6:48,5.03874E+11,fraud_Cartwright-Harris,grocery_pos,60.61,Andrew,Mcgee,M,4130 Tiffany Glen Apt. 562,San Antonio,TX,78248,29.5894,-98.5201,1595797,Exhibition designer,12/28/1975,3c5f1ffb30f07687df68100ad6b713d4,1371883718,30.511473,-98.097855,0
2870,6/22/2020 6:49,4.83962E+15,fraud_Berge LLC,gas_transport,28.33,Phillip,Robertson,M,85344 Smith Gateway Apt. 280,Harrodsburg,IN,47434,39.013,-86.5457,76,Social researcher,5/6/1955,f819093ea7c868329df51bb3cc8c868c,1371883783,38.12082,-86.485641,0
2871,6/22/2020 6:50,6.01137E+15,"fraud_Swift, Bradtke and Marquardt",grocery_net,29.2,Adam,Stark,M,0912 Mark Fields Apt. 080,Mc Veytown,PA,17051,40.5046,-77.7186,4653,Nutritional therapist,7/1/1997,1bb13fe6ebdf36e9126326777dc0d2c0,1371883842,40.309447,-77.841848,0
2872,6/22/2020 6:51,6.59789E+15,fraud_Keeling-Crist,misc_pos,15.12,Bill,Lane,M,4725 Hurst Curve Apt. 634,Holliday,TX,76366,33.6751,-98.6576,2317,Chief Technology Officer,8/23/1964,919e6d507ffb412664ab3b5232c04514,1371883865,33.55757,-98.043914,0
2873,6/22/2020 6:51,4.43088E+15,fraud_Huels-Hahn,gas_transport,59.04,Alicia,Morales,F,4456 Dunn Roads,Meredith,CO,81642,39.3199,-106.6596,61,Public relations account executive,11/4/1939,7d0437af87b82de1edc42cfe2f0ce3eb,1371883885,38.92825,-106.696652,0
2874,6/22/2020 6:51,1.80065E+14,"fraud_Rohan, White and Aufderhar",misc_net,426.68,Patricia,Gonzalez,F,8973 Mark Drive,Stephensport,KY,40170,37.9048,-86.524,344,Chartered public finance accountant,3/30/1967,95922f337ddeebd03e4ef019b16b87a3,1371883892,38.842923,-86.288725,0
2875,6/22/2020 6:51,4.71079E+15,"fraud_Christiansen, Goyette and Schamberger",gas_transport,48.43,Justin,Bell,M,954 Green Wall,Churubusco,IN,46723,41.229,-85.3244,7692,"Research officer, trade union",12/13/1986,803e65103cd5bb18a545dd47ab405166,1371883904,41.695363,-85.652363,0
2876,6/22/2020 6:52,3.58364E+15,fraud_Skiles-Ankunding,grocery_net,62.42,Crystal,Gamble,F,899 Michele View Suite 960,Philadelphia,PA,19149,40.0369,-75.0664,1526206,Structural engineer,1/1/1985,2c56c57011ebaf97ade967a38bf8db47,1371883946,40.930378,-75.11843,0
2877,6/22/2020 6:52,3.59074E+15,fraud_McGlynn-Heathcote,misc_net,320.13,Kimberly,Gonzalez,F,72966 Shannon Pass Apt. 391,Bauxite,AR,72011,34.5091,-92.4828,4074,"Scientist, audiological",12/20/1975,def77da65cacf48ffb4105f63a1b8e13,1371883970,34.538666,-93.475439,0
2878,6/22/2020 6:53,3.45389E+14,fraud_Hackett-Lueilwitz,grocery_pos,60.47,Justin,Fowler,M,5569 Phillips Neck Apt. 003,Coffeeville,MS,38922,33.9215,-89.6782,3451,Financial trader,5/19/1984,0adc6e3a73ee6cb09f312c841b82cadf,1371883989,33.042291,-89.339912,0
2879,6/22/2020 6:53,3.42351E+14,"fraud_Adams, Kovacek and Kuhlman",grocery_net,76.94,Rebecca,Obrien,F,5619 Mendoza Inlet,Juliette,GA,31046,33.1194,-83.8235,3343,Theatre manager,6/8/1990,ac2ccfa0123e1b8c1c11017e7f5438e1,1371884000,34.074446,-84.261181,0
2880,6/22/2020 6:53,3.42952E+14,"fraud_Jones, Sawayn and Romaguera",misc_net,21.11,Kayla,Jones,F,6033 Young Track Suite 804,East Canaan,CT,6024,42.0158,-73.2913,647,Comptroller,9/26/1987,49cb8d8a7f696dccd89aa6f562c2a9f7,1371884033,42.754307,-73.975105,0
2881,6/22/2020 6:54,4.90885E+15,fraud_Goodwin-Nitzsche,grocery_pos,206.75,Lauren,Torres,F,03030 White Lakes,Grandview,TX,76050,32.2779,-97.2351,5875,"Radiographer, therapeutic",7/24/1992,1333c062246b0609e19187a077232286,1371884084,32.774679,-96.509262,0
2882,6/22/2020 6:54,2.13175E+14,fraud_Dooley-Thompson,misc_net,58.54,Diane,Jackson,F,682 Mills Way Apt. 814,Rule,TX,79548,33.0771,-99.959,932,"Physicist, medical",12/10/1954,689cc8569e63dbe57ecdceb2ab3f815c,1371884089,32.151737,-99.738001,0
2883,6/22/2020 6:55,3.57579E+15,fraud_Berge LLC,gas_transport,44.33,Lindsay,Wilson,F,7618 Gonzales Mission,Centerview,MO,64019,38.7897,-93.8702,2368,Electronics engineer,7/17/1989,ed13b95176dcb851117d4c8ac19ca226,1371884120,39.447688,-93.62792,0
2884,6/22/2020 6:55,6.01163E+15,fraud_Pagac LLC,shopping_pos,1.74,Heather,Roberts,F,62934 Maria Cliffs Suite 350,Bethel Springs,TN,38315,35.2289,-88.644,3876,Senior tax professional/tax inspector,11/19/1960,652e3efffdc94a66bd942a86ba9b81c8,1371884124,35.021595,-89.41046,0
2885,6/22/2020 6:55,3.51781E+15,"fraud_Baumbach, Strosin and Nicolas",shopping_pos,407.04,William,Cannon,M,43809 Kenneth Circles Suite 152,Union,WV,24983,37.5802,-80.5248,2443,Chartered public finance accountant,10/16/1941,abef95729cf179f5ebe278bd8945766e,1371884126,37.21242,-81.242572,0
2886,6/22/2020 6:55,6.01172E+15,"fraud_Jenkins, Hauck and Friesen",gas_transport,51.83,Ann,Lawson,F,144 Evans Islands Apt. 683,Burbank,WA,99323,46.1966,-118.9017,3684,Musician,11/29/1981,05df20929f57736ecd582577b4dc0349,1371884141,46.666384,-119.059996,0
2887,6/22/2020 6:55,4.12873E+18,fraud_Heller-Langosh,gas_transport,65.39,Monique,Martin,F,68276 Matthew Springs,Ratcliff,TX,75858,31.3833,-95.0619,43,"Engineer, production",10/4/1949,b91e8d350d4a4aafdb24d6dc2cb27931,1371884157,30.980586,-94.189281,0
2888,6/22/2020 6:56,2.38346E+15,"fraud_Robel, Cummerata and Prosacco",gas_transport,55.99,Patrick,Vaughan,M,651 Miller Common,Parsonsfield,ME,4047,43.745,-70.9092,1892,Audiological scientist,3/2/1956,878fcd762bcbe8e5a09701c1f5f3ee80,1371884183,43.691344,-71.605694,0
2889,6/22/2020 6:56,3.45832E+14,"fraud_Moen, Reinger and Murphy",grocery_pos,82.02,Jason,Mcmahon,M,6385 Donald Square Suite 429,Springfield,VA,22151,38.8029,-77.2116,104396,Production engineer,11/20/1950,d03259ed5f33f22a9d0653081d4e8d12,1371884213,39.261078,-77.768133,0
2890,6/22/2020 6:57,6.51722E+15,fraud_Ruecker Group,misc_net,8.03,James,Reese,M,26975 Richardson Mills Apt. 402,Sontag,MS,39665,31.6453,-90.1801,1196,"Librarian, academic",6/11/1958,d350dc8804c47de965bd535a6dfa0ea5,1371884245,31.133115,-89.195117,0
2891,6/22/2020 6:57,3.4506E+14,fraud_Stoltenberg-Beatty,shopping_pos,3.57,Brian,Perez,M,78652 Scott Ports,Ashfield,MA,1330,42.5232,-72.811,1506,"Production assistant, radio",4/3/1960,bddca39df44d4ba15b901904543592f1,1371884245,43.295663,-73.750359,0
2892,6/22/2020 6:58,4.24792E+12,fraud_Wolf Inc,grocery_pos,120.3,Judith,Moss,F,46297 Benjamin Plains Suite 703,Washington Court House,OH,43160,39.537,-83.455,22305,Television floor manager,3/9/1939,3b4646b99a29e56a14e15f23ba1fbc64,1371884298,39.496098,-83.143267,0
2893,6/22/2020 6:58,6.7599E+11,fraud_Bogisich Inc,grocery_pos,134.87,Amanda,Spencer,F,6682 Green Forks,Ogdensburg,NJ,7439,41.0767,-74.5982,2456,Senior tax professional/tax inspector,3/13/1994,ddec173c165aff52aa61a601993a1b99,1371884332,40.231657,-74.400741,0
2894,6/22/2020 6:58,3.55485E+15,"fraud_Larkin, Stracke and Greenfelder",entertainment,1.35,John,Hudson,M,886 Nicole Key,Stillwater,OK,74074,36.1043,-97.0609,55345,Cabin crew,5/1/1948,87b658d61405b05ee8a2e469e7d44dae,1371884335,35.980988,-96.442826,0
2895,6/22/2020 6:59,4.70787E+15,fraud_Kuhn LLC,shopping_pos,2.52,Susan,Shah,F,9016 Jordan Bypass Apt. 516,Cranks,KY,40820,36.7558,-83.1838,581,"Psychologist, counselling",2/4/1967,6231440cb8dc7372d79b0aebec1c2894,1371884353,35.892793,-83.016442,0
2896,6/22/2020 6:59,4.16939E+12,"fraud_Rodriguez, Yost and Jenkins",misc_net,18.09,Marcia,Molina,F,6744 Jimmy Extensions,Port Gibson,NY,14537,43.033,-77.1575,207,Database administrator,9/27/1962,fd64f6d342a039d6fb8e8b694dcc9d95,1371884365,42.780249,-77.901919,0
2897,6/22/2020 6:59,4.07051E+15,fraud_Torp-Lemke,misc_pos,3.9,Stephanie,Hopkins,F,44089 Carrie Crossing Suite 954,Falls City,TX,78113,28.9814,-98.0156,2435,"Engineer, mining",4/9/1967,ce348546683dfa0b5d509abd4ae2e9e2,1371884380,29.937335,-98.886614,0
2898,6/22/2020 6:59,3.52841E+15,fraud_Gutmann Ltd,grocery_net,54.09,Patricia,Leach,F,71309 Martinez Stravenue,Kingsport,TN,37663,36.4715,-82.4834,87124,Warden/ranger,2/14/1987,b6822a7af0df739a4363bf2cd2c4fa4b,1371884392,37.130319,-81.615658,0
2899,6/22/2020 6:59,4.33423E+15,fraud_Heidenreich PLC,grocery_pos,144.46,Scott,Martin,M,7483 Navarro Flats,Freedom,WY,83120,43.0172,-111.0292,471,"Education officer, museum",8/2/1967,bda7a8c9bda75623d8c18e7c13d1b773,1371884398,43.803899,-111.237627,0
2900,6/22/2020 7:00,3.46208E+14,fraud_Bahringer-Streich,food_dining,61.56,Tabitha,Reyes,F,20938 Barbara Viaduct,New York City,NY,10280,40.7105,-74.0163,1577385,"Pharmacist, hospital",5/13/1961,32dac5948422a82937ad1c2ef16543cd,1371884444,41.255501,-73.385151,0
2901,6/22/2020 7:00,1.80056E+14,fraud_Cassin-Harvey,grocery_net,28.22,Larry,Warner,M,145 Jeffrey Key Suite 668,Lakeview,MI,48850,43.4269,-85.2924,4474,Emergency planning/management officer,1/15/1976,fdfed1a72eced5ab02bd0bd4df92b831,1371884448,43.972737,-84.64432,0
2902,6/22/2020 7:00,4.44637E+15,fraud_Schamberger-O'Keefe,grocery_pos,110.98,Ryan,Joseph,M,8850 Jessica Center,Atlantic,VA,23303,37.9073,-75.5089,741,"Geologist, engineering",8/17/1986,86000bc26497e4cf691a862fcfe6129c,1371884459,37.269738,-75.964027,0
2903,6/22/2020 7:02,3.71034E+14,"fraud_Kutch, Hermiston and Farrell",gas_transport,45.18,Jeremy,Jones,M,5758 Yates Center,Vinton,CA,96135,40.0235,-120.7986,128,Education administrator,2/21/1966,15af26cdc1cc675e82bf06cf123aaa52,1371884545,39.849235,-120.299549,0
2904,6/22/2020 7:02,3.51781E+15,fraud_Maggio-Fahey,misc_pos,9.86,William,Cannon,M,43809 Kenneth Circles Suite 152,Union,WV,24983,37.5802,-80.5248,2443,Chartered public finance accountant,10/16/1941,774510b7580d1fd989de08630e6a01ef,1371884552,38.082182,-79.969559,0
2905,6/22/2020 7:02,3.5983E+15,fraud_Cummings LLC,gas_transport,55.01,Vincent,Flowers,M,0189 Emily Prairie,Wichita,KS,67232,37.6395,-97.1714,409656,Heritage manager,12/27/1985,e7bc78c48e3a68f2524fb2dab8add127,1371884564,37.253293,-97.176904,0
2906,6/22/2020 7:03,4.67173E+15,fraud_Volkman Ltd,misc_net,33.94,Kenneth,Edwards,M,3653 Ryan Crossroad,Andrews,IN,46702,40.8618,-85.6067,2304,Retail banker,7/25/1955,6120bfeb738158f5f435d60ac4386c0f,1371884638,41.018281,-85.543813,0
2907,6/22/2020 7:04,4.91723E+12,fraud_Stoltenberg-Beatty,shopping_pos,19.38,Adam,Keller,M,32600 Cobb Curve,Sardis,AL,36775,32.2844,-86.992,800,Learning disability nurse,9/17/1932,156836b377ba00a8a59fc1fef099c501,1371884641,32.736928,-86.819034,0
2908,6/22/2020 7:04,4.58766E+18,fraud_Kiehn Inc,grocery_pos,38.07,Amber,Lewis,F,6296 John Keys Suite 858,Pembroke Township,IL,60958,41.0646,-87.5917,2135,"Psychotherapist, child",5/8/2004,6cdaa31ad445b7230112ba3b29106d89,1371884652,40.447875,-88.30381,0
2909,6/22/2020 7:04,4.81084E+18,"fraud_Connelly, Reichert and Fritsch",gas_transport,41.72,Carolyn,Perez,F,433 Blake Roads Suite 967,Wheaton,MO,64874,36.7651,-94.0492,760,Production manager,8/31/1985,4ce2ef55e3317f03f0e23d4beae42381,1371884675,37.324812,-94.235884,0
2910,6/22/2020 7:04,4.29493E+12,fraud_Jaskolski-Vandervort,misc_net,7.82,Misty,Rivera,F,1980 Vasquez Manors Apt. 574,Catawba,VA,24070,37.3696,-80.1284,1363,Equality and diversity officer,8/23/1940,1e8315f379a0f3fae179d7fb36532127,1371884684,38.302391,-80.116639,0
2911,6/22/2020 7:04,4.02561E+15,fraud_Bashirian Group,shopping_net,2.26,Krystal,Key,F,23142 Montoya Island Apt. 742,Corsica,PA,15829,41.1762,-79.1976,1274,Maintenance engineer,3/20/1949,3dba48008750acccc1e5a07a755b08cc,1371884687,41.391582,-79.947055,0
2912,6/22/2020 7:05,6.53844E+15,fraud_Jaskolski-Dibbert,grocery_net,35.72,Gina,Grimes,F,444 Robert Mews,Clarks Mills,PA,16114,41.3851,-80.1752,606,Energy manager,9/22/1997,794b9d614c3a72cc06bab1d184e4b1e0,1371884708,40.944444,-79.749277,0
2913,6/22/2020 7:06,5.38866E+15,"fraud_Greenholt, Jacobi and Gleason",gas_transport,68.81,Charles,Preston,M,5364 William Harbor,Seneca,WI,54654,43.2064,-90.9405,153,Quantity surveyor,2/14/1962,52cb7bf55cfe3fc9860c44795cb90e56,1371884792,42.548428,-91.134198,0
2914,6/22/2020 7:06,3.54116E+15,fraud_Spinka Inc,grocery_net,82.79,Jason,Singh,M,4720 Anna Ways,Murrayville,IL,62668,39.5723,-90.2379,1512,Commercial/residential surveyor,5/7/2003,06ea8dba50426bf65d166a61d8eb58b0,1371884808,39.640733,-90.297432,0
2915,6/22/2020 7:08,4.23944E+12,fraud_Miller-Hauck,grocery_pos,32.92,James,Leon,M,826 Benjamin Stravenue,Alexandria,VA,22311,38.832,-77.12,321490,"Scientist, biomedical",10/4/1991,654b64f312ce2301af11003a8d9eafb8,1371884889,38.353799,-76.793338,0
2916,6/22/2020 7:08,1.80046E+14,fraud_Kutch LLC,gas_transport,56.86,Erica,Walker,F,084 Holmes Avenue Suite 206,Stayton,OR,97383,44.8021,-122.7624,9587,"Engineer, biomedical",3/24/1968,a0c0ddb18d7e48ff4a6846f6a09b38bc,1371884905,45.12443,-121.766436,0
2917,6/22/2020 7:08,4.65388E+15,fraud_Mraz-Herzog,gas_transport,45.59,Monica,Tucker,F,302 Christina Islands,Smiths Grove,KY,42171,37.0581,-86.1938,6841,"Therapist, sports",6/6/1999,7328f3e1ac3405c6e6baa69b8a6c5b34,1371884919,37.144447,-85.916034,0
2918,6/22/2020 7:08,4.07977E+12,fraud_Volkman-Predovic,shopping_net,9.66,Eric,Preston,M,7020 Doyle Stream Apt. 951,Mesa,ID,83643,44.6255,-116.4493,129,Cartographer,12/15/1965,0b9686230fda04b65a2a7c0da91b99ba,1371884929,45.154546,-115.793383,0
2919,6/22/2020 7:09,2.23388E+15,fraud_Torphy-Goyette,shopping_pos,5.88,Jamie,Robinson,F,67089 Caitlin Meadow Apt. 905,Sturgis,MS,39769,33.357,-89.0473,1923,Medical physicist,1/16/1960,085f843b1e75858fe0c599852becabb6,1371884952,32.719541,-89.403879,0
2920,6/22/2020 7:09,3.0235E+13,fraud_Schamberger-O'Keefe,grocery_pos,50.67,Matthew,Lambert,M,7188 Melissa Crest Apt. 151,New Holstein,WI,53061,43.9446,-88.0911,5196,Child psychotherapist,1/22/1978,a6df7fe4121d7afbb16a0f2ab8f188c0,1371884987,43.959159,-87.674472,0
2921,6/22/2020 7:10,4.15895E+15,fraud_Kris-Weimann,misc_net,3.45,Justin,Bell,M,5323 Walker Island,Pittsburgh,PA,15217,40.4308,-79.9205,687276,"Scientist, marine",10/19/1973,d0e9d487a770f9ded3fe55824c1a3479,1371885002,41.377185,-79.645124,0
